reward,action,step
-45.984375,-15.328125,196
-40.46625,-20.233125,197
0.0,0.0,198
0.0,0.0,199
0.0,0.0,200
0.0,0.0,201
61.7014665,15.425366625,202
61.92660599999999,15.481651499999998,203
63.118520999999994,12.623704199999999,204
0.0,0.0,205
0.0,0.0,206
0.0,0.0,207
0.0,0.0,208
0.0,0.0,209
0.0,0.0,210
0.0,0.0,211
0.0,0.0,212
0.0,0.0,213
0.0,0.0,214
0.0,0.0,215
0.0,0.0,216
0.0,0.0,217
0.0,0.0,218
-33.10875,-16.554375,219
-0.01839375,-0.01839375,220
-0.01839375,-0.01839375,221
-1.839375,-1.839375,222
0.0,0.0,223
0.0,0.0,224
39.7305,13.2435,225
59.13222749999999,14.783056874999998,226
62.1517455,15.537936375,227
61.71471,15.4286775,228
0.0,0.0,229
0.0,0.0,230
0.0,0.0,231
0.0,0.0,232
0.0,0.0,233
0.0,0.0,234
0.0,0.0,235
0.0,0.0,236
0.0,0.0,237
0.0,0.0,238
0.0,0.0,239
0.0,0.0,240
0.0,0.0,241
0.0,0.0,242
-57.020625,-19.006875,243
-56.85508125,-18.95169375,244
-56.8366875,-18.945562499999998,245
0.0,0.0,246
75.54092399999999,15.108184799999998,247
93.366675,15.5611125,248
94.691025,13.527289285714286,249
0.0,0.0,250
0.0,0.0,251
0.0,0.0,252
0.0,0.0,253
0.0,0.0,254
0.0,0.0,255
0.0,0.0,256
0.0,0.0,257
0.0,0.0,258
0.0,0.0,259
0.0,0.0,260
0.0,0.0,261
0.0,0.0,262
0.0,0.0,263
0.0,0.0,264
0.0,0.0,265
0.0,0.0,266
0.0,0.0,267
-97.5236625,-19.5047325,268
0.0,0.0,269
0.0,0.0,270
135.242622,15.026958,271
0.0,0.0,272
0.0,0.0,273
0.0,0.0,274
0.0,0.0,275
0.0,0.0,276
0.0,0.0,277
0.0,0.0,278
0.0,0.0,279
0.0,0.0,280
0.0,0.0,281
0.0,0.0,282
0.0,0.0,283
0.0,0.0,284
0.0,0.0,285
0.0,0.0,286
0.0,0.0,287
0.0,0.0,288
0.0,0.0,289
0.0,0.0,290
-64.39651875,-21.46550625,291
-63.053775,-21.017925,292
-68.25920624999999,-17.064801562499998,293
0.0,0.0,294
87.645483,14.6075805,295
84.652452,14.108742,296
0.0,0.0,297
82.58646599999999,13.764410999999997,298
0.0,0.0,299
0.0,0.0,300
0.0,0.0,301
0.0,0.0,302
0.0,0.0,303
0.0,0.0,304
0.0,0.0,305
0.0,0.0,306
0.0,0.0,307
0.0,0.0,308
0.0,0.0,309
0.0,0.0,310
0.0,0.0,311
0.0,0.0,312
0.0,0.0,313
0.0,0.0,314
-61.6190625,-20.5396875,315
-59.24626875,-19.74875625,316
-75.2304375,-18.807609375,317
0.0,0.0,318
86.4138375,14.40230625,319
86.85087299999999,14.475145499999998,320
0.0,0.0,321
87.65872649999999,14.609787749999997,322
0.0,0.0,323
0.0,0.0,324
0.0,0.0,325
0.0,0.0,326
0.0,0.0,327
0.0,0.0,328
0.0,0.0,329
0.0,0.0,330
0.0,0.0,331
0.0,0.0,332
0.0,0.0,333
0.0,0.0,334
0.0,0.0,335
0.0,0.0,336
0.0,0.0,337
0.0,0.0,338
-60.68098125,-20.226993750000002,339
-58.86,-19.62,340
-73.28070000000001,-18.320175000000003,341
0.0,0.0,342
86.08274999999999,14.347124999999998,343
86.3078895,14.38464825,344
0.0,0.0,345
87.645483,14.6075805,346
0.0,0.0,347
0.0,0.0,348
0.0,0.0,349
0.0,0.0,350
0.0,0.0,351
0.0,0.0,352
0.0,0.0,353
0.0,0.0,354
0.0,0.0,355
0.0,0.0,356
0.0,0.0,357
0.0,0.0,358
0.0,0.0,359
0.0,0.0,360
0.0,0.0,361
0.0,0.0,362
-62.557143749999994,-20.852381249999997,363
-58.41855,-19.47285,364
-54.813375,-18.271125,365
0.0,0.0,366
0.0,0.0,367
0.0,0.0,368
0.0,0.0,369
60.046029,15.01150725,370
60.9201,15.230025,371
56.94705,14.2367625,372
0.0,0.0,373
0.0,0.0,374
0.0,0.0,375
-63.0905625,-21.0301875,376
59.33087999999999,14.832719999999998,377
0.0,0.0,378
0.0,0.0,379
0.0,0.0,380
0.0,0.0,381
0.0,0.0,382
0.0,0.0,383
0.0,0.0,384
0.0,0.0,385
0.0,0.0,386
-31.269375,-15.6346875,387
-27.204356249999996,-13.602178124999998,388
-22.64270625,-11.321353125,389
0.0,0.0,390
0.0,0.0,391
0.0,0.0,392
43.6903065,14.563435499999999,393
52.974,13.2435,394
53.636174999999994,13.409043749999999,395
0.0,0.0,396
0.0,0.0,397
0.0,0.0,398
0.0,0.0,399
-50.895506250000004,-16.96516875,400
51.225857999999995,12.806464499999999,401
0.0,0.0,402
0.0,0.0,403
0.0,0.0,404
0.0,0.0,405
0.0,0.0,406
0.0,0.0,407
0.0,0.0,408
0.0,0.0,409
0.0,0.0,410
-35.224031249999996,-17.612015624999998,411
-34.948125,-17.4740625,412
-48.21001875,-16.070006250000002,413
0.0,0.0,414
81.4872555,13.58120925,415
79.7391135,13.289852250000001,416
0.0,0.0,417
78.53395499999999,13.088992499999998,418
0.0,0.0,419
0.0,0.0,420
0.0,0.0,421
0.0,0.0,422
0.0,0.0,423
0.0,0.0,424
0.0,0.0,425
0.0,0.0,426
0.0,0.0,427
0.0,0.0,428
0.0,0.0,429
0.0,0.0,430
0.0,0.0,431
0.0,0.0,432
0.0,0.0,433
0.0,0.0,434
-56.85508125,-18.95169375,435
-53.341875,-17.780625,436
-67.19236875,-16.7980921875,437
0.0,0.0,438
75.48795,15.09759,439
78.24259799999999,13.040432999999998,440
77.712858,15.542571599999999,441
0.0,0.0,442
0.0,0.0,443
0.0,0.0,444
0.0,0.0,445
0.0,0.0,446
0.0,0.0,447
0.0,0.0,448
0.0,0.0,449
0.0,0.0,450
0.0,0.0,451
0.0,0.0,452
0.0,0.0,453
0.0,0.0,454
0.0,0.0,455
0.0,0.0,456
0.0,0.0,457
0.0,0.0,458
-53.91208125,-17.97069375,459
-53.17633125,-17.72544375,460
-60.6258,-20.2086,461
0.0,0.0,462
76.8123,15.362459999999999,463
74.746314,14.9492628,464
75.31578449999999,15.0631569,465
0.0,0.0,466
0.0,0.0,467
0.0,0.0,468
0.0,0.0,469
0.0,0.0,470
0.0,0.0,471
0.0,0.0,472
0.0,0.0,473
0.0,0.0,474
0.0,0.0,475
0.0,0.0,476
0.0,0.0,477
0.0,0.0,478
0.0,0.0,479
0.0,0.0,480
0.0,0.0,481
0.0,0.0,482
-52.99239375,-17.66413125,483
-50.6563875,-16.8854625,484
-62.53875,-20.84625,485
0.0,0.0,486
70.428933,14.0857866,487
73.1968245,14.6393649,488
69.528375,13.905674999999999,489
0.0,0.0,490
0.0,0.0,491
0.0,0.0,492
0.0,0.0,493
0.0,0.0,494
0.0,0.0,495
0.0,0.0,496
0.0,0.0,497
0.0,0.0,498
0.0,0.0,499
0.0,0.0,500
0.0,0.0,501
0.0,0.0,502
0.0,0.0,503
0.0,0.0,504
0.0,0.0,505
0.0,0.0,506
-55.7330625,-18.5776875,507
-53.9672625,-17.9890875,508
-57.6460125,-19.2153375,509
0.0,0.0,510
71.70030899999999,14.340061799999997,511
72.83924999999999,14.567849999999998,512
75.090645,15.018128999999998,513
0.0,0.0,514
0.0,0.0,515
0.0,0.0,516
0.0,0.0,517
0.0,0.0,518
0.0,0.0,519
0.0,0.0,520
0.0,0.0,521
0.0,0.0,522
0.0,0.0,523
0.0,0.0,524
0.0,0.0,525
0.0,0.0,526
0.0,0.0,527
0.0,0.0,528
0.0,0.0,529
0.0,0.0,530
-56.928656249999996,-18.976218749999997,531
-52.4221875,-17.4740625,532
-54.40871249999999,-18.136237499999996,533
0.0,0.0,534
0.0,0.0,535
0.0,0.0,536
0.0,0.0,537
61.9663365,15.491584125,538
64.442871,12.888574199999999,539
70.0448715,14.0089743,540
0.0,0.0,541
0.0,0.0,542
0.0,0.0,543
0.0,0.0,544
0.0,0.0,545
0.0,0.0,546
0.0,0.0,547
0.0,0.0,548
0.0,0.0,549
0.0,0.0,550
0.0,0.0,551
0.0,0.0,552
0.0,0.0,553
0.0,0.0,554
-61.214400000000005,-20.4048,555
-49.05613125,-16.35204375,556
-40.46625,-20.233125,557
0.0,0.0,558
0.0,0.0,559
0.0,0.0,560
0.0,0.0,561
56.629205999999996,14.157301499999999,562
61.0392915,15.259822875,563
64.36341,12.872682000000001,564
0.0,0.0,565
0.0,0.0,566
0.0,0.0,567
-64.083825,-21.361275000000003,568
55.821352499999996,13.955338124999999,569
0.0,0.0,570
0.0,0.0,571
0.0,0.0,572
0.0,0.0,573
0.0,0.0,574
0.0,0.0,575
0.0,0.0,576
0.0,0.0,577
0.0,0.0,578
-49.663125,-16.554375,579
-51.44731875,-17.14910625,580
-60.699374999999996,-20.233124999999998,581
0.0,0.0,582
70.98516,14.197031999999998,583
75.6336285,15.1267257,584
0.0,0.0,585
83.036745,13.8394575,586
0.0,0.0,587
0.0,0.0,588
0.0,0.0,589
0.0,0.0,590
0.0,0.0,591
0.0,0.0,592
0.0,0.0,593
0.0,0.0,594
0.0,0.0,595
0.0,0.0,596
0.0,0.0,597
0.0,0.0,598
0.0,0.0,599
0.0,0.0,600
0.0,0.0,601
0.0,0.0,602
-57.167775,-19.055925,603
-55.18125,-18.39375,604
-68.07526874999999,-17.018817187499998,605
0.0,0.0,606
74.56090499999999,14.912180999999999,607
80.26885349999999,13.378142249999998,608
0.0,0.0,609
83.884329,13.9807215,610
0.0,0.0,611
0.0,0.0,612
0.0,0.0,613
0.0,0.0,614
0.0,0.0,615
0.0,0.0,616
0.0,0.0,617
0.0,0.0,618
0.0,0.0,619
0.0,0.0,620
0.0,0.0,621
0.0,0.0,622
0.0,0.0,623
0.0,0.0,624
0.0,0.0,625
0.0,0.0,626
0.0,0.0,627
-61.6190625,-20.5396875,628
0.0,0.0,629
0.0,0.0,630
0.0,0.0,631
0.0,0.0,632
104.729598,14.961371142857143,633
0.0,0.0,634
0.0,0.0,635
0.0,0.0,636
0.0,0.0,637
0.0,0.0,638
0.0,0.0,639
0.0,0.0,640
0.0,0.0,641
0.0,0.0,642
0.0,0.0,643
0.0,0.0,644
0.0,0.0,645
0.0,0.0,646
0.0,0.0,647
0.0,0.0,648
0.0,0.0,649
0.0,0.0,650
-64.76439375,-21.58813125,651
-63.4584375,-21.1528125,652
-79.36903124999999,-19.842257812499998,653
0.0,0.0,654
87.39385649999998,14.565642749999997,655
83.69892,13.94982,656
0.0,0.0,657
81.12968099999999,13.521613499999999,658
0.0,0.0,659
0.0,0.0,660
0.0,0.0,661
0.0,0.0,662
0.0,0.0,663
0.0,0.0,664
0.0,0.0,665
0.0,0.0,666
0.0,0.0,667
0.0,0.0,668
0.0,0.0,669
0.0,0.0,670
0.0,0.0,671
0.0,0.0,672
0.0,0.0,673
0.0,0.0,674
-58.86,-19.62,675
-57.9403125,-19.3134375,676
-64.87475625,-21.624918750000003,677
0.0,0.0,678
87.751431,14.6252385,679
88.73145,14.788575,680
0.0,0.0,681
90.05579999999999,15.009299999999998,682
0.0,0.0,683
0.0,0.0,684
0.0,0.0,685
0.0,0.0,686
0.0,0.0,687
0.0,0.0,688
0.0,0.0,689
0.0,0.0,690
0.0,0.0,691
0.0,0.0,692
0.0,0.0,693
0.0,0.0,694
0.0,0.0,695
0.0,0.0,696
0.0,0.0,697
0.0,0.0,698
-51.5025,-17.1675,699
-51.35535,-17.11845,700
-53.341875,-17.780625,701
0.0,0.0,702
0.0,0.0,703
0.0,0.0,704
0.0,0.0,705
63.131764499999996,12.626352899999999,706
66.349935,13.269987,707
64.0852965,12.8170593,708
0.0,0.0,709
0.0,0.0,710
0.0,0.0,711
0.0,0.0,712
0.0,0.0,713
0.0,0.0,714
0.0,0.0,715
0.0,0.0,716
0.0,0.0,717
0.0,0.0,718
0.0,0.0,719
0.0,0.0,720
0.0,0.0,721
0.0,0.0,722
-52.82685,-17.60895,723
-48.35716875,-16.11905625,724
-42.3792,-21.1896,725
0.0,0.0,726
0.0,0.0,727
0.0,0.0,728
42.6043395,14.201446500000001,729
49.000949999999996,12.250237499999999,730
56.284875,14.07121875,731
0.0,0.0,732
0.0,0.0,733
0.0,0.0,734
0.0,0.0,735
-64.24936875,-21.41645625,736
0.0,0.0,737
72.83924999999999,14.567849999999998,738
0.0,0.0,739
0.0,0.0,740
0.0,0.0,741
0.0,0.0,742
0.0,0.0,743
0.0,0.0,744
0.0,0.0,745
0.0,0.0,746
0.0,0.0,747
-51.134625,-17.044875,748
0.0,0.0,749
0.0,0.0,750
98.3065005,14.043785785714286,751
0.0,0.0,752
0.0,0.0,753
0.0,0.0,754
0.0,0.0,755
0.0,0.0,756
0.0,0.0,757
0.0,0.0,758
0.0,0.0,759
0.0,0.0,760
0.0,0.0,761
0.0,0.0,762
0.0,0.0,763
0.0,0.0,764
0.0,0.0,765
0.0,0.0,766
0.0,0.0,767
0.0,0.0,768
0.0,0.0,769
0.0,0.0,770
0.0,0.0,771
-51.5025,-17.1675,772
0.0,0.0,773
0.0,0.0,774
87.39385649999998,14.565642749999997,775
0.0,0.0,776
0.0,0.0,777
0.0,0.0,778
0.0,0.0,779
0.0,0.0,780
0.0,0.0,781
0.0,0.0,782
0.0,0.0,783
0.0,0.0,784
0.0,0.0,785
0.0,0.0,786
0.0,0.0,787
0.0,0.0,788
0.0,0.0,789
0.0,0.0,790
0.0,0.0,791
0.0,0.0,792
0.0,0.0,793
0.0,0.0,794
0.0,0.0,795
-44.843962499999996,-14.947987499999998,796
0.0,0.0,797
0.0,0.0,798
78.1234065,13.02056775,799
0.0,0.0,800
0.0,0.0,801
0.0,0.0,802
0.0,0.0,803
0.0,0.0,804
0.0,0.0,805
0.0,0.0,806
0.0,0.0,807
0.0,0.0,808
0.0,0.0,809
0.0,0.0,810
0.0,0.0,811
0.0,0.0,812
0.0,0.0,813
0.0,0.0,814
0.0,0.0,815
0.0,0.0,816
0.0,0.0,817
0.0,0.0,818
0.0,0.0,819
-55.18125,-18.39375,820
-66.2175,-16.554375,821
0.0,0.0,822
0.0,0.0,823
76.7460825,15.3492165,824
78.4677375,13.07795625,825
0.0,0.0,826
0.0,0.0,827
0.0,0.0,828
0.0,0.0,829
0.0,0.0,830
0.0,0.0,831
0.0,0.0,832
0.0,0.0,833
0.0,0.0,834
0.0,0.0,835
0.0,0.0,836
0.0,0.0,837
0.0,0.0,838
0.0,0.0,839
0.0,0.0,840
0.0,0.0,841
0.0,0.0,842
0.0,0.0,843
-51.815193750000006,-17.271731250000002,844
0.0,0.0,845
0.0,0.0,846
66.87967499999999,13.375934999999998,847
0.0,0.0,848
0.0,0.0,849
0.0,0.0,850
0.0,0.0,851
0.0,0.0,852
0.0,0.0,853
0.0,0.0,854
0.0,0.0,855
0.0,0.0,856
0.0,0.0,857
0.0,0.0,858
0.0,0.0,859
0.0,0.0,860
0.0,0.0,861
0.0,0.0,862
0.0,0.0,863
0.0,0.0,864
0.0,0.0,865
0.0,0.0,866
0.0,0.0,867
-51.1714125,-17.0571375,868
0.0,0.0,869
0.0,0.0,870
0.0,0.0,871
48.97446299999999,12.243615749999998,872
0.0,0.0,873
0.0,0.0,874
0.0,0.0,875
0.0,0.0,876
0.0,0.0,877
0.0,0.0,878
0.0,0.0,879
0.0,0.0,880
0.0,0.0,881
0.0,0.0,882
0.0,0.0,883
0.0,0.0,884
0.0,0.0,885
0.0,0.0,886
0.0,0.0,887
0.0,0.0,888
0.0,0.0,889
0.0,0.0,890
0.0,0.0,891
-51.1714125,-17.0571375,892
0.0,0.0,893
0.0,0.0,894
0.0,0.0,895
0.0,0.0,896
47.385242999999996,11.846310749999999,897
0.0,0.0,898
0.0,0.0,899
0.0,0.0,900
0.0,0.0,901
0.0,0.0,902
0.0,0.0,903
0.0,0.0,904
0.0,0.0,905
0.0,0.0,906
0.0,0.0,907
0.0,0.0,908
0.0,0.0,909
0.0,0.0,910
0.0,0.0,911
0.0,0.0,912
0.0,0.0,913
0.0,0.0,914
0.0,0.0,915
-54.68461875,-18.22820625,916
0.0,0.0,917
0.0,0.0,918
84.255147,14.042524499999999,919
0.0,0.0,920
0.0,0.0,921
0.0,0.0,922
0.0,0.0,923
0.0,0.0,924
0.0,0.0,925
0.0,0.0,926
0.0,0.0,927
0.0,0.0,928
0.0,0.0,929
0.0,0.0,930
0.0,0.0,931
0.0,0.0,932
0.0,0.0,933
0.0,0.0,934
0.0,0.0,935
0.0,0.0,936
0.0,0.0,937
0.0,0.0,938
0.0,0.0,939
-54.2615625,-18.0871875,940
-66.38304375,-16.5957609375,941
0.0,0.0,942
0.0,0.0,943
82.8910665,13.815177749999998,944
83.672433,13.9454055,945
0.0,0.0,946
0.0,0.0,947
0.0,0.0,948
0.0,0.0,949
0.0,0.0,950
0.0,0.0,951
0.0,0.0,952
0.0,0.0,953
0.0,0.0,954
0.0,0.0,955
0.0,0.0,956
0.0,0.0,957
0.0,0.0,958
0.0,0.0,959
0.0,0.0,960
0.0,0.0,961
0.0,0.0,962
0.0,0.0,963
-56.505599999999994,-18.835199999999997,964
-68.056875,-17.01421875,965
0.0,0.0,966
0.0,0.0,967
83.910816,13.985135999999999,968
87.65872649999999,14.609787749999997,969
0.0,0.0,970
0.0,0.0,971
0.0,0.0,972
0.0,0.0,973
0.0,0.0,974
0.0,0.0,975
0.0,0.0,976
0.0,0.0,977
0.0,0.0,978
0.0,0.0,979
0.0,0.0,980
0.0,0.0,981
0.0,0.0,982
0.0,0.0,983
0.0,0.0,984
0.0,0.0,985
0.0,0.0,986
0.0,0.0,987
-71.82759374999999,-17.956898437499998,988
0.0,0.0,989
0.0,0.0,990
86.08274999999999,14.347124999999998,991
0.0,0.0,992
0.0,0.0,993
0.0,0.0,994
0.0,0.0,995
0.0,0.0,996
0.0,0.0,997
0.0,0.0,998
0.0,0.0,999
0.0,0.0,1000
0.0,0.0,1001
0.0,0.0,1002
0.0,0.0,1003
0.0,0.0,1004
0.0,0.0,1005
0.0,0.0,1006
0.0,0.0,1007
0.0,0.0,1008
0.0,0.0,1009
0.0,0.0,1010
0.0,0.0,1011
-56.37684375,-18.79228125,1012
0.0,0.0,1013
0.0,0.0,1014
98.74353599999999,14.106219428571427,1015
0.0,0.0,1016
0.0,0.0,1017
0.0,0.0,1018
0.0,0.0,1019
0.0,0.0,1020
0.0,0.0,1021
0.0,0.0,1022
0.0,0.0,1023
0.0,0.0,1024
0.0,0.0,1025
0.0,0.0,1026
0.0,0.0,1027
0.0,0.0,1028
0.0,0.0,1029
0.0,0.0,1030
0.0,0.0,1031
0.0,0.0,1032
0.0,0.0,1033
0.0,0.0,1034
0.0,0.0,1035
-58.86,-19.62,1036
0.0,0.0,1037
0.0,0.0,1038
0.0,0.0,1039
52.974,13.2435,1040
0.0,0.0,1041
0.0,0.0,1042
0.0,0.0,1043
0.0,0.0,1044
0.0,0.0,1045
0.0,0.0,1046
0.0,0.0,1047
0.0,0.0,1048
0.0,0.0,1049
0.0,0.0,1050
0.0,0.0,1051
0.0,0.0,1052
0.0,0.0,1053
0.0,0.0,1054
0.0,0.0,1055
0.0,0.0,1056
0.0,0.0,1057
0.0,0.0,1058
0.0,0.0,1059
-68.13045,-17.0326125,1060
0.0,0.0,1061
0.0,0.0,1062
0.0,0.0,1063
0.0,0.0,1064
46.299276,15.433092,1065
0.0,0.0,1066
0.0,0.0,1067
0.0,0.0,1068
0.0,0.0,1069
0.0,0.0,1070
0.0,0.0,1071
0.0,0.0,1072
0.0,0.0,1073
0.0,0.0,1074
0.0,0.0,1075
0.0,0.0,1076
0.0,0.0,1077
0.0,0.0,1078
0.0,0.0,1079
0.0,0.0,1080
0.0,0.0,1081
0.0,0.0,1082
0.0,0.0,1083
-60.68098125,-20.226993750000002,1084
0.0,0.0,1085
0.0,0.0,1086
83.68567649999999,13.947612749999998,1087
0.0,0.0,1088
0.0,0.0,1089
0.0,0.0,1090
0.0,0.0,1091
0.0,0.0,1092
0.0,0.0,1093
0.0,0.0,1094
0.0,0.0,1095
0.0,0.0,1096
0.0,0.0,1097
0.0,0.0,1098
0.0,0.0,1099
0.0,0.0,1100
0.0,0.0,1101
0.0,0.0,1102
0.0,0.0,1103
0.0,0.0,1104
0.0,0.0,1105
0.0,0.0,1106
0.0,0.0,1107
-60.75455625,-20.25151875,1108
0.0,0.0,1109
0.0,0.0,1110
77.63339699999999,15.526679399999997,1111
0.0,0.0,1112
0.0,0.0,1113
0.0,0.0,1114
0.0,0.0,1115
0.0,0.0,1116
0.0,0.0,1117
0.0,0.0,1118
0.0,0.0,1119
0.0,0.0,1120
0.0,0.0,1121
0.0,0.0,1122
0.0,0.0,1123
0.0,0.0,1124
0.0,0.0,1125
0.0,0.0,1126
0.0,0.0,1127
0.0,0.0,1128
0.0,0.0,1129
0.0,0.0,1130
0.0,0.0,1131
-64.24936875,-21.41645625,1132
-68.056875,-17.01421875,1133
0.0,0.0,1134
0.0,0.0,1135
79.461,13.2435,1136
85.81787999999999,14.302979999999998,1137
0.0,0.0,1138
0.0,0.0,1139
0.0,0.0,1140
0.0,0.0,1141
0.0,0.0,1142
0.0,0.0,1143
0.0,0.0,1144
0.0,0.0,1145
0.0,0.0,1146
0.0,0.0,1147
0.0,0.0,1148
0.0,0.0,1149
0.0,0.0,1150
0.0,0.0,1151
0.0,0.0,1152
0.0,0.0,1153
0.0,0.0,1154
0.0,0.0,1155
-53.341875,-17.780625,1156
0.0,0.0,1157
0.0,0.0,1158
71.77977,14.355954,1159
0.0,0.0,1160
0.0,0.0,1161
0.0,0.0,1162
0.0,0.0,1163
0.0,0.0,1164
0.0,0.0,1165
0.0,0.0,1166
0.0,0.0,1167
0.0,0.0,1168
0.0,0.0,1169
0.0,0.0,1170
0.0,0.0,1171
0.0,0.0,1172
0.0,0.0,1173
0.0,0.0,1174
0.0,0.0,1175
0.0,0.0,1176
0.0,0.0,1177
0.0,0.0,1178
0.0,0.0,1179
-46.00276875,-15.334256250000001,1180
0.0,0.0,1181
0.0,0.0,1182
64.2177315,12.8435463,1183
0.0,0.0,1184
0.0,0.0,1185
0.0,0.0,1186
0.0,0.0,1187
0.0,0.0,1188
0.0,0.0,1189
0.0,0.0,1190
0.0,0.0,1191
0.0,0.0,1192
0.0,0.0,1193
0.0,0.0,1194
0.0,0.0,1195
0.0,0.0,1196
0.0,0.0,1197
0.0,0.0,1198
0.0,0.0,1199
0.0,0.0,1200
0.0,0.0,1201
0.0,0.0,1202
0.0,0.0,1203
-46.021162499999996,-15.340387499999999,1204
0.0,0.0,1205
0.0,0.0,1206
0.0,0.0,1207
0.0,0.0,1208
47.67659999999999,11.919149999999998,1209
0.0,0.0,1210
0.0,0.0,1211
0.0,0.0,1212
0.0,0.0,1213
0.0,0.0,1214
0.0,0.0,1215
0.0,0.0,1216
0.0,0.0,1217
0.0,0.0,1218
0.0,0.0,1219
0.0,0.0,1220
0.0,0.0,1221
0.0,0.0,1222
0.0,0.0,1223
0.0,0.0,1224
0.0,0.0,1225
0.0,0.0,1226
0.0,0.0,1227
-42.599925,-21.2999625,1228
0.0,0.0,1229
0.0,0.0,1230
0.0,0.0,1231
0.0,0.0,1232
42.3792,14.126399999999999,1233
0.0,0.0,1234
0.0,0.0,1235
